App,JA3,Ciphers,Curves,Host,Sni,Subject
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,4A4A1D0017001800,web.whatsapp.com,web.whatsapp.com,
msedge,DE4389C26478C9CF885D0B33FD1307CF,5A5A01130213021303132BC02FC02CC0,BABA1D0017001800,web.whatsapp.com,web.whatsapp.com,
msedge,04DD53033EE41EAD468844C613C3BAF2,BABA01130213021303132BC02FC02CC0,8A8A1D0017001800,assets.msn.com,assets.msn.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,2A2A1D0017001800,improving.duckduckgo.com,duckduckgo.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,4A4A01130213021303132BC02FC02CC0,BABA1D0017001800,improving.duckduckgo.com,duckduckgo.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,3A3A1D0017001800,improving.duckduckgo.com,duckduckgo.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,EAEA1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,2A2A01130213021303132BC02FC02CC0,1A1A1D0017001800,api.geeksforgeeks.org,img-s-msn-com.akamaized.net,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,2A2A01130213021303132BC02FC02CC0,DADA1D0017001800,r.msftstatic.com,r.msftstatic.com,r.msftstatic.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,5A5A01130213021303132BC02FC02CC0,BABA1D0017001800,r.msftstatic.com,r.msftstatic.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,CACA1D0017001800,img-s-msn-com.akamaized.net,platform.linkedin.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,4A4A1D0017001800,img-s-msn-com.akamaized.net,static.licdn.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,EAEA1D0017001800,img-s-msn-com.akamaized.net,static.licdn.com,
msedge,DE4389C26478C9CF885D0B33FD1307CF,CACA01130213021303132BC02FC02CC0,BABA1D0017001800,app.link,sb.scorecardresearch.com,
msedge,04DD53033EE41EAD468844C613C3BAF2,BABA01130213021303132BC02FC02CC0,8A8A1D0017001800,assets.msn.com,assets.msn.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,7A7A01130213021303132BC02FC02CC0,9A9A1D0017001800,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,7A7A1D0017001800,www.linkedin.com,www.linkedin.com,www.linkedin.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,0A0A1D0017001800,static.cloudflareinsights.com,static.cloudflareinsights.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,CACA1D0017001800,miro.medium.com,medium.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,3A3A1D0017001800,miro.medium.com,medium.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,EAEA1D0017001800,c.bing.com,www.bing.com,www.bing.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,7A7A1D0017001800,cdn.branch.io,cdn.branch.io,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,1A1A1D0017001800,browser-http-intake.logs.datadoghq.com,browser-http-intake.logs.datadoghq.com,*.logs.datadoghq.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,1A1A1D0017001800,loki.delve.office.com,loki.delve.office.com,loki.delve.office.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,CACA1D0017001800,substrate.office.com,substrate.office.com,outlook.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,AAAA1D0017001800,app.link,app.link,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,CACA01130213021303132BC02FC02CC0,7A7A1D0017001800,business.bing.com,business.bing.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,EAEA1D0017001800,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,CACA1D0017001800,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,FAFA1D0017001800,www.googleoptimize.com,www.googleoptimize.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,8A8A1D0017001800,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,EAEA1D0017001800,api2.branch.io,api2.branch.io,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,3A3A1D0017001800,idsync.rlcdn.com,idsync.rlcdn.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,DADA1D0017001800,download.scdn.co,www.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,FAFA1D0017001800,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,AAAA1D0017001800,cdn.cookielaw.org,cdn.cookielaw.org,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,3A3A1D0017001800,cdn.cookielaw.org,cdn.cookielaw.org,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,AAAA1D0017001800,gew4-spclient.spotify.com,gew4-spclient.spotify.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,DADA1D0017001800,privacyportal-de.onetrust.com,privacyportal-de.onetrust.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,DADA1D0017001800,apresolve.spotify.com,apresolve.spotify.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,8A8A1D0017001800,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,5A5A1D0017001800,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,9A9A01130213021303132BC02FC02CC0,EAEA1D0017001800,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,DADA1D0017001800,download.scdn.co,encore.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,5A5A1D0017001800,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,3A3A1D0017001800,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,8A8A01130213021303132BC02FC02CC0,2A2A1D0017001800,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,5A5A1D0017001800,gew4-dealer.spotify.com,gew4-dealer.spotify.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,4A4A1D0017001800,spclient.wg.spotify.com,api.spotify.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,DADA1D0017001800,download.scdn.co,mosaic.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,6A6A1D0017001800,spclient.wg.spotify.com,www.spotify.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,4A4A01130213021303132BC02FC02CC0,2A2A1D0017001800,open.spotifycdn.com,open.spotifycdn.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,8A8A01130213021303132BC02FC02CC0,6A6A1D0017001800,download.scdn.co,encore.scdn.co,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,3A3A1D0017001800,download.scdn.co,pl.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,EAEA1D0017001800,download.scdn.co,daily-mix.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,4A4A1D0017001800,download.scdn.co,encore.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,EAEA1D0017001800,download.scdn.co,encore.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,8A8A01130213021303132BC02FC02CC0,0A0A1D0017001800,download.scdn.co,encore.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,9A9A1D0017001800,spclient.wg.spotify.com,exp.wg.spotify.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,4A4A1D0017001800,download.scdn.co,i.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,8A8A1D0017001800,open.spotifycdn.com,open.spotifycdn.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,3A3A1D0017001800,download.scdn.co,lineup-images.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,8A8A1D0017001800,sentry.io,sentry.io,sentry.io
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,EAEA1D0017001800,static.ads-twitter.com,static.ads-twitter.com,ads-twitter.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,3A3A1D0017001800,substrate.office.com,substrate.office.com,outlook.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,9A9A1D0017001800,js.adsrvr.org,js.adsrvr.org,
msedge,04DD53033EE41EAD468844C613C3BAF2,7A7A01130213021303132BC02FC02CC0,6A6A1D0017001800,geolocation.onetrust.com,geolocation.onetrust.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,EAEA1D0017001800,pagead2.googlesyndication.com,pagead2.googlesyndication.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,1A1A1D0017001800,www.googleadservices.com,www.googleadservices.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,CACA1D0017001800,sc-static.net,sc-static.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,EAEA1D0017001800,t.contentsquare.net,t.contentsquare.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,0A0A1D0017001800,match.adsrvr.org,insight.adsrvr.org,*.adsrvr.org
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,8A8A01130213021303132BC02FC02CC0,3A3A1D0017001800,stats.g.doubleclick.net,stats.g.doubleclick.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,8A8A01130213021303132BC02FC02CC0,CACA1D0017001800,spotify.demdex.net,spotify.demdex.net,*.demdex.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,DADA1D0017001800,sp.analytics.yahoo.com,sp.analytics.yahoo.com,real.sp.analytics.yahoo.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,EAEA1D0017001800,analytics.twitter.com,analytics.twitter.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,6A6A1D0017001800,ade.googlesyndication.com,ade.googlesyndication.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,DADA1D0017001800,spclient.wg.spotify.com,spclient.wg.spotify.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,6A6A1D0017001800,t.co,t.co,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,6A6A1D0017001800,privacyportal-de.onetrust.com,privacyportal-de.onetrust.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,CACA1D0017001800,www.googleadservices.com,googleads.g.doubleclick.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,EAEA1D0017001800,4721227.fls.doubleclick.net,4721227.fls.doubleclick.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,9A9A1D0017001800,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,8A8A01130213021303132BC02FC02CC0,0A0A1D0017001800,b091cb01-bfde-4e47-8108-2d3d906604f8.eu.u.fastly-insights.com,b091cb01-bfde-4e47-8108-2d3d906604f8.eu.u.fastly-insights.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,8A8A01130213021303132BC02FC02CC0,FAFA1D0017001800,k-aeu1.contentsquare.net,k-aeu1.contentsquare.net,kep-malka.ba.contentsquare.net
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,8A8A01130213021303132BC02FC02CC0,CACA1D0017001800,tr.snapchat.com,tr.snapchat.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,DADA1D0017001800,platform.twitter.com,platform.twitter.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,CACA1D0017001800,q-aeu1.contentsquare.net,q-aeu1.contentsquare.net,q.ba.contentsquare.net
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,1A1A1D0017001800,fastly-insights.com,fastly-insights.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,0A0A1D0017001800,match.adsrvr.org,insight.adsrvr.org,*.adsrvr.org
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,5A5A1D0017001800,download.scdn.co,download.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,6A6A1D0017001800,download.scdn.co,i.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,6A6A1D0017001800,download.scdn.co,i.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,4A4A01130213021303132BC02FC02CC0,6A6A1D0017001800,download.scdn.co,download.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,3A3A1D0017001800,bare-v4.pops.fastly-insights.com,b091cb01-bfde-4e47-8108-2d3d906604f8-pdata-v4.unique.k.fastly-i,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,0A0A1D0017001800,quic-v4.pops.fastly-insights.com,quic-v4.pops.fastly-insights.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,FAFA1D0017001800,download.scdn.co,i.scdn.co,*.scdn.co
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,4A4A01130213021303132BC02FC02CC0,EAEA1D0017001800,spclient.wg.spotify.com,clienttoken.spotify.com,
msedge,04DD53033EE41EAD468844C613C3BAF2,0A0A01130213021303132BC02FC02CC0,0A0A1D0017001800,bare-v4.pops.fastly-insights.com,www.fastly-insights.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,1A1A1D0017001800,c.contentsquare.net,c.contentsquare.net,kep-web.ba.contentsquare.net
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,4A4A01130213021303132BC02FC02CC0,9A9A1D0017001800,f-log-extension.grammarly.io,f-log-extension.grammarly.io,f-log.grammarly.io
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,AAAA1D0017001800,update.googleapis.com,www.google.cz,
msedge,04DD53033EE41EAD468844C613C3BAF2,AAAA01130213021303132BC02FC02CC0,8A8A1D0017001800,bzib.nelreports.net,bzib.nelreports.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,4A4A1D0017001800,femetrics.grammarly.io,femetrics.grammarly.io,femetrics.grammarly.io
msedge,DE4389C26478C9CF885D0B33FD1307CF,5A5A01130213021303132BC02FC02CC0,BABA1D0017001800,d27xxe7juh1us6.cloudfront.net,d27xxe7juh1us6.cloudfront.net,
msedge,DE4389C26478C9CF885D0B33FD1307CF,FAFA01130213021303132BC02FC02CC0,2A2A1D0017001800,www.whatsapp.com,web.whatsapp.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,4A4A1D0017001800,c.contentsquare.net,c.contentsquare.net,kep-web.ba.contentsquare.net
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,DADA1D0017001800,k-aeu1.contentsquare.net,k-aeu1.contentsquare.net,kep-malka.ba.contentsquare.net
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,6A6A01130213021303132BC02FC02CC0,8A8A1D0017001800,r.msftstatic.com,r.msftstatic.com,r.msftstatic.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,5A5A01130213021303132BC02FC02CC0,8A8A1D0017001800,r.msftstatic.com,r.msftstatic.com,r.msftstatic.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,6A6A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,5A5A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,8A8A01130213021303132BC02FC02CC0,EAEA1D0017001800,c.msn.com,c.msn.com,c.msn.com
msedge,04DD53033EE41EAD468844C613C3BAF2,FAFA01130213021303132BC02FC02CC0,CACA1D0017001800,assets.msn.com,assets.msn.com,
msedge,04DD53033EE41EAD468844C613C3BAF2,0A0A01130213021303132BC02FC02CC0,6A6A1D0017001800,assets.msn.com,assets.msn.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,EAEA1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,5A5A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,4A4A01130213021303132BC02FC02CC0,5A5A1D0017001800,c.bing.com,www.bing.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,8A8A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,CACA1D0017001800,loki.delve.office.com,loki.delve.office.com,loki.delve.office.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,9A9A01130213021303132BC02FC02CC0,6A6A1D0017001800,business.bing.com,business.bing.com,www.bing.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,1A1A1D0017001800,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,2A2A1D0017001800,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,3A3A1D0017001800,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,9A9A1D0017001800,assets.nflxext.com,assets.nflxext.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,FAFA1D0017001800,functional.events.data.microsoft.com,functional.events.data.microsoft.com,*.events.data.microsoft.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,AAAA01130213021303132BC02FC02CC0,1A1A1D0017001800,substrate.office.com,substrate.office.com,outlook.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,4A4A01130213021303132BC02FC02CC0,3A3A1D0017001800,assets.nflxext.com,assets.nflxext.com,
msedge,04DD53033EE41EAD468844C613C3BAF2,EAEA01130213021303132BC02FC02CC0,0A0A1D0017001800,assets.nflxext.com,assets.nflxext.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,4A4A1D0017001800,privacyportaluat.onetrust.com,privacyportaluat.onetrust.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,BABA01130213021303132BC02FC02CC0,AAAA1D0017001800,edge.microsoft.com,edge.microsoft.com,edge.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,4A4A1D0017001800,assets.nflxext.com,assets.nflxext.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,8A8A01130213021303132BC02FC02CC0,4A4A1D0017001800,assets.nflxext.com,assets.nflxext.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,6A6A1D0017001800,assets.nflxext.com,assets.nflxext.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,7A7A1D0017001800,assets.nflxext.com,assets.nflxext.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,0A0A1D0017001800,assets.nflxext.com,assets.nflxext.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,EAEA1D0017001800,occ-0-1740-1432.1.nflxso.net,occ-0-1740-1432.1.nflxso.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,6A6A1D0017001800,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,6A6A1D0017001800,ichnaea-web.netflix.com,ichnaea-web.netflix.com,ichnaea-web.netflix.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,4A4A01130213021303132BC02FC02CC0,EAEA1D0017001800,ae.nflximg.net,ae.nflximg.net,assets.nflxext.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,5A5A1D0017001800,www.netflix.com,www.netflix.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,5A5A1D0017001800,privacyportaluat.onetrust.com,privacyportaluat.onetrust.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,4A4A01130213021303132BC02FC02CC0,BABA1D0017001800,ichnaea-web.netflix.com,ichnaea-web.netflix.com,ichnaea-web.netflix.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,FAFA1D0017001800,www.netflix.com,www.netflix.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,BABA1D0017001800,functional.events.data.microsoft.com,functional.events.data.microsoft.com,*.events.data.microsoft.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,9A9A01130213021303132BC02FC02CC0,CACA1D0017001800,c.bing.com,www.bing.com,www.bing.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,BABA1D0017001800,functional.events.data.microsoft.com,functional.events.data.microsoft.com,*.events.data.microsoft.com
